,slug,product_id
205,/air-jordan-13-retro-phantom-w,514329d8-86f6-48e7-9461-c0ba68a3319c
206,/air-jordan-1-retro-high-gatorade-rush-violet,6f1c32d5-ed63-49a5-bfb2-8bd76ea850a0
207,/air-jordan-13-retro-low-pure-platinum,9cfe8bba-1801-4ee9-a3c1-3f0e0cf0da06
208,/jordan-13-retro-low-bred,5cbb4973-811d-44b2-be04-12f21626a26c
209,/air-jordan-13-retro-alternate-history-of-flight,66522f94-5db9-44e8-9313-0c515daca9f6
210,/jordan-11-retro-low-closing-ceremony,960a5342-951c-4a89-be33-7d72749e92f8
211,/jordan-12-retro-gym-red,fb504be2-b13d-47eb-ad10-0e36fda17db2
212,/jordan-6-retro-carmine-2014,bacb1ab7-811e-4e2a-b634-e65a5d8b681d
213,/air-jordan-1-mid-pro-purple-desert-sand-gs,27752cec-88d0-4886-abaf-acb3bc989d2e
214,/air-jordan-1-mid-reverse-new-love,b69b5098-c5b4-4ed8-8668-929efebbbf70
215,/air-jordan-1-retro-high-flyknit-shadow,8c54d4ca-5751-49b2-b9b5-d71386206f02
216,/air-jordan-1-retro-high-camo-3m-wolf-grey,a62ac3bd-75b3-4d05-8ad5-02813a0f941d
217,/air-jordan-1-mid-chicago-gs,d60547aa-2a42-4335-8269-41ffdcf86ea7
218,/air-jordan-9-retro-boot-wheat,47fc6e14-e90d-4402-9a7b-ebf225c4809d
219,/air-jordan-xxxiii-sail,ef53a956-5f47-4595-9548-754e4bca1475
220,/air-jordan-1-retro-high-wings,07447505-bec2-4b38-9f46-af513d30bd0b
221,/jordan-3-retro-fire-red-2013,33a8c175-9df8-4ee3-9c9c-2871b60b8acd
222,/air-jordan-1-retro-high-re2pect-derek-jeter,22a1b327-3cf3-4319-9115-17659b4ab56d
223,/air-jordan-12-retro-chris-paul-class-of-2003,968ec48a-e8b1-4842-82f9-98d7f9e06b23
224,/air-jordan-4-retro-royalty,a6108e53-371e-461e-b49f-316c7d1c257e
225,/jordan-4-retro-oreo-2015,74675741-2287-4583-a3f8-7aba29579fff
226,/jordan-4-retro-30th-anniversary-laser,da02d52d-b926-4ecb-b8b0-c1ab252f620b
227,/air-jordan-future-triple-black,a9becfe0-c522-403b-b08d-1a45b4170e32
228,/air-jordan-13-retro-og-chicago-2017,b2c086f6-d04a-4ed8-8325-7812b4b64916
229,/jordan-7-retro-marvin-the-martian,4973cbb7-902f-4474-afeb-2f3b76065eac
230,/air-jordan-4-retro-fire-red-w,6bd63a3c-2637-48a1-915e-7dbb3a00b7ed
231,/air-jordan-5-retro-p51-camo,9d3ccbc1-6b0f-415c-987b-73eabba42fd9
232,/air-jordan-9-retro-boot-black-concord,c704ac40-e13a-4758-84fd-ef37c3cefc06
233,/air-jordan-5-retro-red-suede,8365b671-ece7-4e83-bb2d-a6790e63f5c6
234,/air-jordan-11-air-jordan-11-retro-win-like-96-gs,b72a5b7e-f73c-4f5d-a276-6b88bbd6ad8b
235,/air-jordan-6-retro-all-star-2017,41f639ee-a50a-41c1-8dd0-dc368f79f298
236,/air-jordan-8-retro-cool-grey,6caea209-79ea-4b6c-b967-622126718b65
237,/air-jordan-legacy-312-storm-blue,296f61de-0eea-4973-88b4-9a9ae079d755
238,/air-jordan-1-retro-high-shadow-2018-gs,cb7047ed-0071-4ace-b4ef-a9f510a2c682
239,/air-jordan-xxxiii-chinese-new-year-2019,ed2e746b-5070-48cb-b6cf-a9c413a34275
240,/jordan-7-retro-bordeaux-2015,ac31c090-fbe1-4139-b6a6-334b355e5f91
241,/air-jordan-12-retro-dark-grey,10dd3110-c46f-4d8e-95cb-794615210811
242,/air-jordan-9-retro-og-2016,62f5ee4b-c7fd-48f1-86b5-072eb1909fcd
243,/jordan-4-retro-toro-bravo,c45b7d26-650a-4682-9769-924d5d0df102
244,/jordan-11-retro-cool-grey-2010,c4d82a06-0922-4536-87e2-65338e148e78
245,/air-jordan-13-retro-carmelo-anthony-class-of-2002-td,0e7201dd-27ca-4767-a883-cf5928f6d2b6
246,/air-jordan-11-retro-cleat-cool-grey,79f0eb8e-05fb-4241-8265-c5b077524f65
247,/air-jordan-11-retro-cleat-white-red,2d30ad5a-b98f-4871-ac07-fb3d7bd747f6
248,/air-jordan-11-retro-concord-2018-td,14d5484d-59f6-4018-a544-0d08ea5ff59b
249,/air-jordan-1-mid-triple-black-2018,65c6e516-200a-452a-bff6-a67c265a439b
